9/16/2020, 9:51:09 PM | ERROR | 500 |data:{"length":174,"name":"error","severity":"ERROR","code":"42703","position":"15","file":"d:\\pginstaller_13.auto\\postgres.windows-x64\\src\\backend\\parser\\parse_relation.c","line":"3513","routine":"errorMissingColumn"} | 
9/17/2020, 5:36:08 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:37:19 PM | ERROR | 500 |data:{} | 
9/17/2020, 5:37:31 PM | ERROR | 500 |data:{} | 
9/17/2020, 5:37:38 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:38:34 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:40:10 PM | ERROR | 500 |data:{} | 
9/17/2020, 5:40:14 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:41:28 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:42:44 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:44:02 PM | ERROR | 500 |data:{} | 
9/17/2020, 5:44:26 PM | ERROR | 500 |data:{} | 
9/17/2020, 5:44:31 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:44:39 PM | ERROR | 500 |data:"Make 123 sure that you fill out all required fields" | 
9/17/2020, 5:48:02 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:48:38 PM | ERROR | 500 |data:{} | 
9/17/2020, 5:48:43 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 5:48:51 PM | ERROR | 500 |data:"Failed to update customer" | 
9/17/2020, 5:50:00 PM | ERROR | 500 |data:"Failed to update customer" | 
9/17/2020, 5:52:07 PM | ERROR | 500 |data:"Failed to update customer" | 
9/17/2020, 5:52:39 PM | ERROR | 500 |data:"Failed to update customer" | 
9/17/2020, 5:53:30 PM | ERROR | 500 |data:"Failed to update customer" | 
9/17/2020, 5:55:10 PM | ERROR | 500 |data:"Failed to update customer" | 
9/17/2020, 6:02:10 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 6:02:24 PM | INFO | 200 |data:[{"customer_id":1,"customer_fullname":"anass roman","customer_email":"anass@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-07T13:51:34.000Z","created_by":"anass","active":1,"city_id":0,"user_id":0},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2}] | 
9/17/2020, 6:03:04 PM | INFO | 200 |data:"customer updated successfully" | 
9/17/2020, 6:03:06 PM | INFO | 200 |data:[{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1}] | 
9/17/2020, 6:05:07 PM | INFO | 200 |data:[{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1}] | 
9/17/2020, 6:05:13 PM | INFO | 200 |data:[{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T13:09:11.321Z","created_by":"anass","active":1,"city_id":null,"user_id":null},{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1}] | 
9/17/2020, 6:05:49 PM | INFO | 200 |data:"customer updated successfully" | 
9/17/2020, 6:05:52 PM | ERROR | 500 |data:{} | 
9/17/2020, 6:05:57 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:10:38 PM | ERROR | 500 |data:{} | 
9/17/2020, 6:11:00 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:11:23 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:11:48 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:11:52 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:13:33 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/17/2020, 6:14:34 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/17/2020, 6:15:56 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/17/2020, 6:16:15 PM | ERROR | 500 |data:{} | 
9/17/2020, 6:16:22 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:19:29 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/17/2020, 6:19:41 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/17/2020, 6:20:17 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/17/2020, 6:20:41 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:20:51 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:21:41 PM | INFO | 200 |data:"New customer added successfully" | 
9/17/2020, 6:21:43 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1},{"customer_id":4,"customer_fullname":"aziz ramzi","customer_email":"aziz@gmail.com","customer_phone_1":"064531297884","customer_phone_2":"035654861559","created_on":"2020-09-17T16:21:41.033Z","created_by":"anass","active":1,"city_id":3,"user_id":1}] | 
9/17/2020, 6:22:57 PM | INFO | 200 |data:"New customer added successfully" | 
9/17/2020, 6:23:00 PM | ERROR | 500 |data:{} | 
9/17/2020, 6:23:10 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1},{"customer_id":4,"customer_fullname":"aziz ramzi","customer_email":"aziz@gmail.com","customer_phone_1":"064531297884","customer_phone_2":"035654861559","created_on":"2020-09-17T16:21:41.033Z","created_by":"anass","active":1,"city_id":3,"user_id":1},{"customer_id":5,"customer_fullname":"yasssin naan","customer_email":"yassin@gmail.com","customer_phone_1":"06595333184","customer_phone_2":"0546131891","created_on":"2020-09-17T16:22:57.255Z","created_by":"aziz","active":1,"city_id":2,"user_id":5}] | 
9/17/2020, 6:25:12 PM | INFO | 200 |data:"New customer added successfully" | 
9/17/2020, 6:25:15 PM | INFO | 200 |data:[{"customer_id":3,"customer_fullname":"adil bentatyeb","customer_email":"adil@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T14:14:29.825Z","created_by":"hamza","active":1,"city_id":1,"user_id":2},{"customer_id":1,"customer_fullname":"adil roman ","customer_email":"adil@gmail.com","customer_phone_1":"012365478965","customer_phone_2":"0645814325","created_on":"2020-09-17T16:03:04.358Z","created_by":"adil","active":1,"city_id":2,"user_id":1},{"customer_id":2,"customer_fullname":"hamza roman","customer_email":"hamza@gmail.com","customer_phone_1":"0645321798","customer_phone_2":"0623634854","created_on":"2020-09-17T16:05:49.162Z","created_by":"hamza","active":1,"city_id":3,"user_id":1},{"customer_id":4,"customer_fullname":"aziz ramzi","customer_email":"aziz@gmail.com","customer_phone_1":"064531297884","customer_phone_2":"035654861559","created_on":"2020-09-17T16:21:41.033Z","created_by":"anass","active":1,"city_id":3,"user_id":1},{"customer_id":5,"customer_fullname":"yasssin naan","customer_email":"yassin@gmail.com","customer_phone_1":"06595333184","customer_phone_2":"0546131891","created_on":"2020-09-17T16:22:57.255Z","created_by":"aziz","active":1,"city_id":2,"user_id":5},{"customer_id":6,"customer_fullname":"adnan barodi","customer_email":"adnan@gmail.com","customer_phone_1":"0653128948","customer_phone_2":"0365321975","created_on":"2020-09-17T16:25:12.845Z","created_by":"adil","active":1,"city_id":5,"user_id":5}] | 
<<<<<<< HEAD
9/22/2020, 6:30:14 PM | INFO | 200 |
9/22/2020, 6:31:41 PM | INFO | 200 |
9/22/2020, 6:32:32 PM | INFO | 200 |
9/22/2020, 6:51:29 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/22/2020, 6:52:03 PM | ERROR | 500 |data:"Make sure 456 that you fill out all required fields" | 
9/22/2020, 6:53:52 PM | INFO | 200 |data:"New customer added successfully" | 
9/22/2020, 6:54:07 PM | INFO | 200 |data:{"Month":9,"count":"1"} | 
9/22/2020, 6:54:37 PM | INFO | 200 |data:{"Month":9,"count":"1"} | 
9/22/2020, 6:55:20 PM | INFO | 200 |data:"New customer added successfully" | 
9/22/2020, 6:58:07 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 6:58:42 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 6:59:42 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 7:00:50 PM | ERROR | 500 |data:"Failed to find customers" | 
9/22/2020, 7:01:01 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 7:01:40 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 7:02:38 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 7:03:05 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 7:03:39 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 7:03:52 PM | INFO | 200 |data:{"Month":9,"count":"2"} | 
9/22/2020, 7:43:29 PM | INFO | 200 |data:"New customer added successfully" | 
9/22/2020, 7:43:42 PM | INFO | 200 |data:"New customer added successfully" | 
9/22/2020, 7:46:58 PM | ERROR | 500 |data:"Failed to find customers" | 
9/22/2020, 7:47:10 PM | INFO | 200 |data:{"Month":7,"count":"1"} | 
9/22/2020, 7:48:21 PM | INFO | 200 |data:{"Month":7,"count":"1"} | 
9/22/2020, 7:52:58 PM | INFO | 200 |data:{"Month":7,"count":"1"} | 
9/22/2020, 7:54:07 PM | INFO | 200 |data:{"command":"SELECT","rowCount":3,"oid":null,"rows":[{"Month":7,"count":"1"},{"Month":8,"count":"1"},{"Month":9,"count":"2"}],"fields":[{"name":"Month","tableID":0,"columnID":0,"dataTypeID":701,"dataTypeSize":8,"dataTypeModifier":-1,"format":"text"},{"name":"count","tableID":0,"columnID":0,"dataTypeID":20,"dataTypeSize":8,"dataTypeModifier":-1,"format":"text"}],"_parsers":[null,null],"_types":{"_types":{"arrayParser":{},"builtins":{"BOOL":16,"BYTEA":17,"CHAR":18,"INT8":20,"INT2":21,"INT4":23,"REGPROC":24,"TEXT":25,"OID":26,"TID":27,"XID":28,"CID":29,"JSON":114,"XML":142,"PG_NODE_TREE":194,"SMGR":210,"PATH":602,"POLYGON":604,"CIDR":650,"FLOAT4":700,"FLOAT8":701,"ABSTIME":702,"RELTIME":703,"TINTERVAL":704,"CIRCLE":718,"MACADDR8":774,"MONEY":790,"MACADDR":829,"INET":869,"ACLITEM":1033,"BPCHAR":1042,"VARCHAR":1043,"DATE":1082,"TIME":1083,"TIMESTAMP":1114,"TIMESTAMPTZ":1184,"INTERVAL":1186,"TIMETZ":1266,"BIT":1560,"VARBIT":1562,"NUMERIC":1700,"REFCURSOR":1790,"REGPROCEDURE":2202,"REGOPER":2203,"REGOPERATOR":2204,"REGCLASS":2205,"REGTYPE":2206,"UUID":2950,"TXID_SNAPSHOT":2970,"PG_LSN":3220,"PG_NDISTINCT":3361,"PG_DEPENDENCIES":3402,"TSVECTOR":3614,"TSQUERY":3615,"GTSVECTOR":3642,"REGCONFIG":3734,"REGDICTIONARY":3769,"JSONB":3802,"REGNAMESPACE":4089,"REGROLE":4096}},"text":{},"binary":{}},"RowCtor":null,"rowAsArray":false} | 
9/22/2020, 8:08:47 PM | ERROR | 500 |data:"Failed to find customers" | 
